	customer_id	probs	churn
466	3890-RTCMS	0.18181818181818182	No
2150	5980-BDHPY	0.0029498525073746312	No
3422	4647-MUZON	0.4337979094076655	No
5230	3407-JMJQQ	0.046511627906976744	No
1550	5844-QVTAT	0.03361344537815126	No
4660	2040-OBMLJ	0.14213197969543148	No
5519	0098-BOWSO	0.0975609756097561	No
88	0822-GAVAP	0.5633802816901409	Yes
2263	7579-KKLOE	0.0029498525073746312	No
3542	5168-MSWXT	0.6303630363036303	Yes
5865	6469-QJKZW	0.0975609756097561	No
6885	7554-NEWDD	0.016194331983805668	No
3881	6711-FLDFB	0.6303630363036303	Yes
6539	2072-ZVJJX	0.0029498525073746312	No
3904	6860-YRJZP	0.6303630363036303	Yes
4691	2560-PPCHE	0.25547445255474455	No
1438	3898-BSJYF	0.10569105691056911	No
106	0980-PVMRC	0.18181818181818182	No
4782	4374-YMUSQ	0.17073170731707318	No
1491	4730-AWNAU	0.10569105691056911	No
3289	4029-HPFVY	0.6908212560386473	Yes
533	4367-NHWMM	0.5633802816901409	Yes
4901	6408-OTUBZ	0.45	No
510	4236-UJPWO	0.5633802816901409	Yes
891	7284-BUYEC	0.5633802816901409	Yes
784	6366-XIVKZ	0.21671826625386997	No
2048	4472-LVYGI	0.016194331983805668	No
1307	1397-XKKWR	0.03361344537815126	No
6700	4635-EJYPD	0.016194331983805668	No
1536	5701-GUXDC	0.03361344537815126	No
7037	9945-PSVIP	0.016194331983805668	No
4061	7563-BIUPC	0.6908212560386473	Yes
4267	8677-HDZEE	0.4337979094076655	No
1547	5829-NVSQN	0.10569105691056911	No
2232	7109-CQYUZ	0.016194331983805668	No
4013	7363-QTBIW	0.6303630363036303	Yes
8	0096-BXERS	0.18181818181818182	No
3467	4829-AUOAX	0.4337979094076655	No
5373	6797-LNAQX	0.1125	No
814	6620-JDYNW	0.21671826625386997	No
5920	7623-HKYRK	0.0975609756097561	No
4747	3587-PMCOY	0.10569105691056911	No
2401	9715-SBVSU	0.016194331983805668	No
6491	1299-AURJA	0.0029498525073746312	No
4170	8107-KNCIM	0.6303630363036303	Yes
3574	5294-DMSFH	0.4337979094076655	No
4480	9714-EDSUC	0.8285714285714286	Yes
733	5949-HGVJL	0.18181818181818182	No
479	3995-WFCSM	0.5633802816901409	Yes
31	0314-TKOSI	0.21671826625386997	No
1831	0556-FJEGU	0.0670391061452514	No
4113	7851-WZEKY	0.6908212560386473	Yes
290	2519-ERQOJ	0.18181818181818182	No
4587	0691-JVSYA	0.0670391061452514	No
3595	5376-DEQCP	0.8838709677419355	Yes
682	5482-PLVPE	0.5633802816901409	Yes
967	7841-TZDMQ	0.5633802816901409	Yes
526	4324-BZCKL	0.18181818181818182	No
4590	0748-RDGGM	0.17073170731707318	No
2157	6034-ZRYCV	0.0670391061452514	No
989	7966-YOTQW	0.21671826625386997	No
2962	2642-DTVCO	0.6303630363036303	Yes
4431	9500-LTVBP	0.4337979094076655	No
6960	8701-DGLVH	0.016194331983805668	No
1876	1271-UODNO	0.14213197969543148	No
4803	4753-PADAS	0.25547445255474455	No
1823	0455-ENTCR	0.0029498525073746312	No
5645	2342-CKIAO	0.33495145631067963	No
6013	9367-TCUYN	0.0975609756097561	No
360	3085-QUOZK	0.5633802816901409	Yes
3146	3370-HXOPH	0.6908212560386473	Yes
5020	8679-LZBMD	0.14213197969543148	No
3686	5834-ASPWA	0.8838709677419355	Yes
3292	4060-LDNLU	0.6303630363036303	Yes
49	0463-ZSDNT	0.18181818181818182	No
3974	7206-GZCDC	0.8838709677419355	Yes
1967	3082-YVEKW	0.016194331983805668	No
1316	1661-CZBAU	0.10569105691056911	No
4666	2205-LPVGL	0.10569105691056911	No
6791	5995-LFTLE	0.016194331983805668	No
5935	7853-GVUDZ	0.33495145631067963	No
5671	2740-JFBOK	0.0975609756097561	No
3237	3771-PZOBW	0.4337979094076655	No
3673	5729-KLZAR	0.6908212560386473	Yes
450	3780-DDGSE	0.18181818181818182	No
2438	0112-QAWRZ	0.6303630363036303	Yes
3653	5626-MGTUK	0.21671826625386997	No
1432	3727-OWVYD	0.10569105691056911	No
6129	2667-WYLWJ	0.03361344537815126	No
3	0023-HGHWL	0.5633802816901409	Yes
2355	9065-ZCPQX	0.0029498525073746312	No
2951	2603-HVKCG	0.4337979094076655	No
6333	8042-RNLKO	0.03361344537815126	No
5074	9762-YAQAA	0.14213197969543148	No
6546	2181-TIDSV	0.0029498525073746312	No
970	7854-EDSSA	0.21671826625386997	No
2435	0094-OIFMO	0.6303630363036303	Yes
2876	2207-QPJED	0.4337979094076655	No
3130	3312-ZWLGF	0.4337979094076655	No
1998	3544-FBCAS	0.0029498525073746312	No
5411	7641-TQFHN	0.1125	No
2003	3635-JBPSG	0.14213197969543148	No
2262	7560-QJAVJ	0.0029498525073746312	No
3054	2984-AFWNC	0.6908212560386473	Yes
6530	1982-FEBTD	0.016194331983805668	No
1067	8663-UPDGF	0.21671826625386997	No
6695	4573-JKNAE	0.016194331983805668	No
4792	4567-AKPIA	0.25547445255474455	No
5235	3552-CTCYF	0.1125	No
3290	4039-HEUNW	0.4337979094076655	No
5626	2080-SRCDE	0.33495145631067963	No
3711	5931-FLJJF	0.6303630363036303	Yes
1494	4785-QRJHC	0.14213197969543148	No
6605	3115-CZMZD	0.016194331983805668	No
1105	8919-FYFQZ	0.3684210526315789	No
1059	8640-SDGKB	0.3125	No
6564	2429-AYKKO	0.0029498525073746312	No
2200	6614-YOLAC	0.0029498525073746312	No
923	7568-PODML	0.5633802816901409	Yes
6733	5093-FEGLU	0.016194331983805668	No
6292	6837-BJYDQ	0.03361344537815126	No
3907	6877-LGWXO	0.4337979094076655	No
125	1163-ONYEY	0.21671826625386997	No
1917	2200-DSAAL	0.0670391061452514	No
794	6473-ULUHT	0.21671826625386997	No
2094	5148-ORICT	0.016194331983805668	No
3611	5433-KYGHE	0.21671826625386997	No
2780	1754-GKYPY	0.4337979094076655	No
7	0082-LDZUE	0.5633802816901409	Yes
5596	1539-LNKHM	0.0975609756097561	No
5167	1841-YSJGV	0.046511627906976744	No
5017	8646-JCOMS	0.0670391061452514	No
3789	6275-YDUVO	0.6908212560386473	Yes
4761	3858-XHYJO	0.45	No
5878	6728-WYQBC	0.33495145631067963	No
6284	6674-KVJHG	0.03361344537815126	No
5249	3831-YCPUO	0.046511627906976744	No
1853	0895-UADGO	0.016194331983805668	No
5874	6621-YOBKI	0.0975609756097561	No
4581	0565-JUPYD	0.10569105691056911	No
1493	4776-XSKYQ	0.14213197969543148	No
1510	5049-MUBWG	0.10569105691056911	No
393	3347-YJZZE	0.18181818181818182	No
3298	4086-YQSNZ	0.6908212560386473	Yes
3766	6168-WFVVF	0.6908212560386473	Yes
2852	2081-VEYEH	0.6908212560386473	Yes
6107	1930-BZLHI	0.03361344537815126	No
3984	7235-NXZCP	0.6908212560386473	Yes
3554	5216-WASFJ	0.4337979094076655	No
4846	5370-IIVVL	0.25547445255474455	No
2532	0495-ZBNGW	0.6908212560386473	Yes
6776	5799-JRCZO	0.016194331983805668	No
6500	1460-UZPRJ	0.016194331983805668	No
1168	9514-JDSKI	0.5633802816901409	Yes
1772	9670-BPNXF	0.10569105691056911	No
4137	7969-AULMZ	0.4337979094076655	No
2619	0923-PNFUB	0.6908212560386473	Yes
1605	6738-ISCBM	0.03361344537815126	No
1453	4115-UMJFQ	0.0670391061452514	No
1470	4501-UYKBC	0.14213197969543148	No
350	3016-KSVCP	0.3684210526315789	No
2880	2227-JRSJX	0.4337979094076655	No
819	6633-MPWBS	0.3125	No
6560	2384-OVPSA	0.016194331983805668	No
5185	2323-ARSVR	0.046511627906976744	No
4994	8213-TAZPM	0.25547445255474455	No
4693	2636-SJDOU	0.10569105691056911	No
6653	3768-VHXQO	0.0029498525073746312	No
1708	8559-CIZFV	0.10569105691056911	No
3271	3956-CJUST	0.21671826625386997	No
957	7767-UXAGJ	0.5633802816901409	Yes
6239	5602-BVFMK	0.03361344537815126	No
3917	6906-ANDWJ	0.6303630363036303	Yes
3139	3331-HQDTW	0.38461538461538464	No
4143	7994-UYIVZ	0.6303630363036303	Yes
1011	8167-GJLRN	0.3125	No
1744	9139-TWBAS	0.03361344537815126	No
5491	9488-FYQAU	0.1125	No
6724	4957-SREEC	0.0029498525073746312	No
2529	0488-GSLFR	0.8838709677419355	Yes
6480	1207-BLKSA	0.016194331983805668	No
6682	4312-KFRXN	0.0029498525073746312	No
3259	3898-GUYTS	0.1875	No
6541	2097-YVPKN	0.016194331983805668	No
5562	1029-QFBEN	0.33495145631067963	No
1108	8963-JLGJT	0.33495145631067963	No
2311	8218-FFJDS	0.0029498525073746312	No
6265	6096-EGVTU	0.03361344537815126	No
101	0928-JMXNP	0.5633802816901409	Yes
2659	1110-KYLGQ	0.1875	No
5853	6147-CBCRA	0.0975609756097561	No
4742	3424-NMNBO	0.17073170731707318	No
898	7359-PTSXY	0.5633802816901409	Yes
2342	8722-PRFDV	0.0029498525073746312	No
2114	5377-NDTOU	0.0029498525073746312	No
3671	5712-AHQNN	0.4337979094076655	No
4712	2898-MRKPI	0.25547445255474455	No
4657	2000-MPKCA	0.17073170731707318	No
6830	6696-YDAYZ	0.016194331983805668	No
1733	8970-ANWXO	0.14213197969543148	No
1062	8648-PFRMP	0.18181818181818182	No
2821	1996-DBMUS	0.4337979094076655	No
6659	3812-LRZIR	0.016194331983805668	No
2413	9885-MFVSU	0.016194331983805668	No
502	4177-JPDFU	0.3684210526315789	No
4915	6664-FPDAC	0.25547445255474455	No
6408	0064-SUDOG	0.016194331983805668	No
5925	7727-SHVZV	0.0975609756097561	No
6799	6139-ZZRBQ	0.016194331983805668	No
17	0224-HJAPT	0.5633802816901409	Yes
4079	7627-JKIAZ	0.4337979094076655	No
490	4072-IPYLT	0.21671826625386997	No
1257	0635-WKOLD	0.14213197969543148	No
6793	6010-DDPPW	0.0029498525073746312	No
2047	4381-MHQDC	0.016194331983805668	No
387	3307-TLCUD	0.21671826625386997	No
67	0674-EYYZV	0.5633802816901409	Yes
5576	1194-SPVSP	0.33495145631067963	No
21	0257-KXZGU	0.18181818181818182	No
3266	3932-IJWDZ	0.4337979094076655	No
4441	9544-PYPSJ	0.4337979094076655	No
4631	1442-OKRJE	0.10569105691056911	No
3886	6734-GMPVK	0.6908212560386473	Yes
1503	4906-ZHGPK	0.0670391061452514	No
4219	8404-FYDIB	0.21671826625386997	No
4339	9052-VKDUW	0.1875	No
641	5172-MIGPM	0.3125	No
3875	6689-TCZHQ	0.6908212560386473	Yes
2935	2504-DSHIH	0.4337979094076655	No
4153	8040-MNRTF	0.8838709677419355	Yes
4406	9399-APLBT	0.8838709677419355	Yes
2293	8050-DVOJX	0.016194331983805668	No
2195	6522-OIQSX	0.0670391061452514	No
220	1919-RTPQD	0.18181818181818182	No
2968	2660-EMUBI	0.6303630363036303	Yes
1527	5315-CKEQK	0.14213197969543148	No
5793	4897-QSUYC	0.33495145631067963	No
5138	1206-EHBDD	0.016194331983805668	No
6896	7647-GYYKX	0.016194331983805668	No
2377	9348-ROUAI	0.016194331983805668	No
6841	6857-TKDJV	0.0029498525073746312	No
846	6876-ADESB	0.5633802816901409	Yes
6190	4378-BZYFP	0.03361344537815126	No
2629	0947-IDHRQ	0.6303630363036303	Yes
6995	9173-IVZVP	0.016194331983805668	No
906	7396-VJUZB	0.5633802816901409	Yes
3809	6365-MTGZX	0.4337979094076655	No
1928	2296-DKZFP	0.016194331983805668	No
404	3450-WXOAT	0.18181818181818182	No
3109	3197-ARFOY	0.8285714285714286	Yes
6734	5115-SQAAU	0.0029498525073746312	No
1898	1960-UOTYM	0.016194331983805668	No
586	4729-XKASR	0.5633802816901409	Yes
2877	2208-NQBCT	0.21671826625386997	No
1952	2863-IMQDR	0.016194331983805668	No
1038	8388-FYNPZ	0.21671826625386997	No
3481	4884-ZTHVF	0.6303630363036303	Yes
4979	7921-LMDFQ	0.0670391061452514	No
2265	7599-NTMDP	0.016194331983805668	No
4247	8563-OYMQY	0.4337979094076655	No
2352	9000-PLFUZ	0.0670391061452514	No
5055	9391-LMANN	0.10569105691056911	No
3528	5119-NZPTV	0.6908212560386473	Yes
5877	6671-NGWON	0.0975609756097561	No
5591	1449-XQEMT	0.33495145631067963	No
4422	9469-WEJBT	0.4337979094076655	No
1267	0725-CXOTM	0.10569105691056911	No
793	6464-KEXXH	0.3684210526315789	No
6091	1599-EAHXY	0.03361344537815126	No
1346	2282-YGNOR	0.03361344537815126	No
1127	9099-FTUHS	0.21671826625386997	No
3667	5692-ICXLW	0.4337979094076655	No
6964	8747-UDCOI	0.016194331983805668	No
3619	5461-QKNTN	0.4337979094076655	No
5430	8029-XYPWT	0.046511627906976744	No
4620	1258-YMZNM	0.17073170731707318	No
2145	5862-BRIXZ	0.016194331983805668	No
6538	2068-WWXQZ	0.016194331983805668	No
2290	8039-ACLPL	0.0029498525073746312	No
4988	8079-XRJRS	0.10569105691056911	No
5239	3617-XLSGQ	0.046511627906976744	No
833	6752-APNJL	0.21671826625386997	No
2601	0843-WTBXE	0.4337979094076655	No
398	3413-CSSTH	0.18181818181818182	No
6168	3712-PKXZA	0.03361344537815126	No
4311	8861-HGGKB	0.6303630363036303	Yes
4287	8755-IWJHN	0.4337979094076655	No
322	2817-NTQDO	0.21671826625386997	No
2030	4077-HWUYD	0.0029498525073746312	No
436	3683-QKIUE	0.18181818181818182	No
140	1322-AGOQM	0.3684210526315789	No
5887	6942-LBFDP	0.33495145631067963	No
4300	8816-VXNZD	0.8838709677419355	Yes
5571	1135-LMECX	0.33495145631067963	No
5838	5906-BFOZT	0.33495145631067963	No
61	0621-TWIEM	0.18181818181818182	No
1106	8930-XOTDP	0.18181818181818182	No
3685	5832-XKAES	0.6908212560386473	Yes
157	1432-FPAXX	0.3684210526315789	No
6041	0023-UYUPN	0.03361344537815126	No
1749	9209-NWPGU	0.10569105691056911	No
6010	9318-NKNFC	0.33495145631067963	No
4344	9058-MJLZC	0.38461538461538464	No
6054	0621-TSSMU	0.03361344537815126	No
2130	5702-KVQRD	0.0029498525073746312	No
2466	0221-WMXNQ	0.21671826625386997	No
1322	1834-ABKHQ	0.0670391061452514	No
6955	8559-WNQZS	0.016194331983805668	No
1177	9572-WUKSB	0.3125	No
4096	7760-OYPDY	0.6908212560386473	Yes
6111	1998-VHJHK	0.03361344537815126	No
7031	9798-OPFEM	0.016194331983805668	No
852	6907-FLBER	0.5633802816901409	Yes
2245	7274-CGTOD	0.016194331983805668	No
5514	9938-TKDGL	0.0029498525073746312	No
3117	3223-DWFIO	0.6908212560386473	Yes
5698	3247-MHJKM	0.33495145631067963	No
6663	3896-ZVNET	0.016194331983805668	No
6848	6963-KQYQB	0.0029498525073746312	No
6837	6813-GZQCG	0.016194331983805668	No
5222	3244-CQPHU	0.046511627906976744	No
6158	3452-FLHYD	0.03361344537815126	No
4469	9661-ACXBS	0.38461538461538464	No
1292	1153-GNOLC	0.14213197969543148	No
3447	4770-UEZOX	0.6908212560386473	Yes
5903	7243-LCGGZ	0.33495145631067963	No
3921	6917-YACBP	0.21671826625386997	No
5311	5375-XLDOF	0.046511627906976744	No
6345	8395-ETZKQ	0.03361344537815126	No
1305	1371-WEPDS	0.14213197969543148	No
3814	6390-DSAZX	0.33495145631067963	No
5546	0594-UFTUL	0.0975609756097561	No
4950	7188-CBBBA	0.25547445255474455	No
5711	3590-TCXTB	0.33495145631067963	No
4069	7594-LZNWR	0.4337979094076655	No
1069	8671-KKKOS	0.21671826625386997	No
1817	0379-DJQHR	0.0029498525073746312	No
1947	2753-JMMCV	0.0670391061452514	No
2648	1061-PNTHC	0.1875	No
1409	3340-QBBFM	0.14213197969543148	No
3496	4958-XCBDQ	0.4337979094076655	No
2531	0495-RVCBF	0.8838709677419355	Yes
1217	9895-VFOXH	0.5633802816901409	Yes
3854	6591-QGOYB	0.3333333333333333	No
3963	7137-RYLPP	0.4337979094076655	No
887	7246-ZGQDF	0.33495145631067963	No
4144	8000-REIQB	0.8838709677419355	Yes
494	4104-PVRPS	0.21671826625386997	No
1452	4114-QMKVN	0.10569105691056911	No
2223	6953-PBDIN	0.0670391061452514	No
2864	2139-FQHLM	0.4337979094076655	No
6621	3283-WCWXT	0.016194331983805668	No
1174	9554-DFKIC	0.21671826625386997	No
2722	1452-KIOVK	0.4337979094076655	No
3036	2919-HBCJO	0.6908212560386473	Yes
3188	3541-ZNUHK	0.21671826625386997	No
901	7377-DMMRI	0.33495145631067963	No
2246	7284-ZZLOH	0.016194331983805668	No
2336	8630-QSGXK	0.0670391061452514	No
3739	6022-UGGSO	0.4337979094076655	No
5119	0742-LAFQK	0.0029498525073746312	No
2472	0239-OXEXL	0.21671826625386997	No
838	6817-WTYHE	0.5633802816901409	Yes
3678	5797-APWZC	0.8838709677419355	Yes
2823	2004-OCQXK	0.8838709677419355	Yes
786	6368-NWMCE	0.18181818181818182	No
2235	7131-ZQZNK	0.016194331983805668	No
1697	8259-DZLIZ	0.0670391061452514	No
1747	9200-NLNPD	0.0670391061452514	No
2474	0257-ZESQC	0.21671826625386997	No
1428	3638-DIMPH	0.14213197969543148	No
2859	2115-BFTIW	0.4337979094076655	No
6358	8746-BFOAJ	0.03361344537815126	No
5748	4163-KIUHY	0.0975609756097561	No
1394	3026-ATZYV	0.10569105691056911	No
2170	6248-TKCQV	0.0029498525073746312	No
6620	3279-DYZQM	0.0029498525073746312	No
1097	8851-RAGOV	0.21671826625386997	No
2899	2325-NBPZG	0.33495145631067963	No
1084	8741-LQOBK	0.21671826625386997	No
3706	5919-TMRGD	0.8838709677419355	Yes
441	3703-TTEPD	0.21671826625386997	No
1515	5125-CNDSP	0.03361344537815126	No
284	2460-FPSYH	0.21671826625386997	No
2321	8345-MVDYC	0.016194331983805668	No
6770	5699-BNCAS	0.0029498525073746312	No
3911	6892-XPFPU	0.4337979094076655	No
4438	9526-JAWYF	0.4337979094076655	No
4697	2696-ECXKC	0.10569105691056911	No
1567	6158-DWPZT	1.0	Yes
773	6261-LHRTG	0.18181818181818182	No
2452	0148-DCDOS	0.4337979094076655	No
5511	9866-OCCKE	0.046511627906976744	No
2504	0376-YMCJC	0.4337979094076655	No
2278	7771-ZONAT	0.14213197969543148	No
6604	3097-FQTVJ	0.016194331983805668	No
6256	5961-VUSRV	0.03361344537815126	No
2628	0946-CLJTI	0.4337979094076655	No
5834	5774-XZTQC	0.0975609756097561	No
385	3285-UCQVC	0.3684210526315789	No
2032	4079-WWQQQ	0.0029498525073746312	No
6301	7073-QETQY	0.03361344537815126	No
640	5167-GBFRE	0.5633802816901409	Yes
4495	9779-DPNEJ	0.4337979094076655	No
6244	5777-ZPQNC	0.03361344537815126	No
4520	9885-CSMWE	0.8838709677419355	Yes
4064	7576-JMYWV	0.1875	No
4500	9800-ONTFE	0.4337979094076655	No
4595	0853-NWIFK	0.10569105691056911	No
4616	1169-SAOCL	0.25547445255474455	No
3923	6923-JHPMP	0.33495145631067963	No
1560	6047-SUHPR	0.10569105691056911	No
3317	4154-AQUGT	0.6303630363036303	Yes
1060	8644-XYTSV	0.21671826625386997	No
767	6218-KNUBD	0.18181818181818182	No
218	1895-QTKDO	0.5633802816901409	Yes
2164	6122-LJADA	0.0029498525073746312	No
1215	9873-MNDKV	0.18181818181818182	No
1081	8735-DCXNF	0.21671826625386997	No
3694	5879-SESNB	0.6303630363036303	Yes
2077	4922-CVPDX	0.14213197969543148	No
55	0584-BJQGZ	0.21671826625386997	No
4972	7718-UPSKJ	0.45	No
3804	6353-BRMMA	0.1875	No
1212	9853-JFZDU	0.18181818181818182	No
5018	8651-ENBZX	0.25547445255474455	No
1910	2167-FQSTQ	0.0029498525073746312	No
6803	6217-KDYWC	0.016194331983805668	No
2088	5115-GZDEL	0.0029498525073746312	No
2346	8792-AOROI	0.016194331983805668	No
2565	0639-TSIQW	0.1875	No
5117	0716-BQNDX	0.016194331983805668	No
6015	9391-TTOYH	0.0975609756097561	No
4606	1024-KPRBB	0.14213197969543148	No
4169	8104-OSKWT	0.21671826625386997	No
4810	4832-VRBMR	0.25547445255474455	No
1827	0513-RBGPE	0.016194331983805668	No
5885	6861-OKBCE	0.0975609756097561	No
6800	6169-PPETC	0.016194331983805668	No
1099	8878-RYUKI	0.18181818181818182	No
3592	5366-IJEQJ	0.4337979094076655	No
3299	4090-KPJIP	0.6908212560386473	Yes
5231	3428-MMGUB	0.0670391061452514	No
6069	1022-RKXDR	0.03361344537815126	No
1858	0973-KYVNF	0.0029498525073746312	No
1564	6114-TCFID	0.03361344537815126	No
6322	7632-YUTXB	0.03361344537815126	No
4020	7398-LXGYX	0.21671826625386997	No
4028	7426-GSWPO	0.1875	No
6563	2428-HYUNX	0.016194331983805668	No
2763	1658-TJVOA	0.21671826625386997	No
1136	9170-GYZJC	0.21671826625386997	No
1868	1187-WILMM	0.016194331983805668	No
536	4398-HSCJH	0.3125	No
6330	7872-BAAZR	0.03361344537815126	No
1186	9638-JIQYA	0.5633802816901409	Yes
1303	1338-CECEE	0.14213197969543148	No
5016	8634-CILSZ	0.25547445255474455	No
3451	4806-KEXQR	0.6908212560386473	Yes
6957	8606-OEGQZ	0.016194331983805668	No
4334	9019-QVLZD	0.8838709677419355	Yes
2300	8146-QQKZH	0.0029498525073746312	No
4681	2371-KFUOG	0.10569105691056911	No
5429	8024-XNAFQ	0.046511627906976744	No
2647	1047-NNCBF	0.4337979094076655	No
3545	5183-SNMJQ	0.6303630363036303	Yes
2756	1624-WOIWJ	0.21671826625386997	No
2163	6122-EFVKN	0.016194331983805668	No
3473	4847-TAJYI	0.6303630363036303	Yes
3293	4062-HBMOS	0.4337979094076655	No
1107	8950-MTZNV	0.5633802816901409	Yes
1803	0230-WEQUW	0.0029498525073746312	No
1661	7673-LPRNY	0.10569105691056911	No
5584	1345-GKDZZ	0.0975609756097561	No
6652	3764-MNMOI	0.016194331983805668	No
3480	4883-QICIH	0.4337979094076655	No
5649	2410-CIYFZ	0.33495145631067963	No
5598	1552-TKMXS	0.0975609756097561	No
2605	0871-URUWO	0.6303630363036303	Yes
1385	2877-VDUER	0.14213197969543148	No
4661	2056-EVGZL	0.25547445255474455	No
2075	4900-MSOMT	0.0029498525073746312	No
4456	9605-WGJVW	0.8838709677419355	Yes
3938	6993-OHLXR	0.6908212560386473	Yes
4187	8185-UPYBR	0.6303630363036303	Yes
1396	3055-VTCGS	0.0670391061452514	No
3067	3018-TFTSU	0.21671826625386997	No
5880	6770-XUAGN	0.33495145631067963	No
5464	8869-LIHMK	0.046511627906976744	No
1014	8198-RKSZG	0.18181818181818182	No
5134	1116-DXXDF	0.016194331983805668	No
2609	0880-FVFWF	0.21671826625386997	No
723	5868-CZJDR	0.5633802816901409	Yes
2084	5010-IPEAQ	0.0029498525073746312	No
3668	5698-BQJOH	0.6303630363036303	Yes
6888	7601-DHFWZ	0.016194331983805668	No
5073	9746-MDMBK	0.17073170731707318	No
469	3896-RCYYE	0.18181818181818182	No
834	6773-LQTVT	0.3684210526315789	No
4702	2758-RNWXS	0.10569105691056911	No
339	2933-FILNV	0.5633802816901409	Yes
3952	7074-IEVOJ	0.6908212560386473	Yes
3652	5609-IMCGG	0.21671826625386997	No
5262	4129-LYCOI	0.1125	No
4651	1810-BOHSY	0.10569105691056911	No
1943	2661-GKBTK	0.0670391061452514	No
5065	9571-EDEBV	0.25547445255474455	No
4617	1174-FGIFN	0.14213197969543148	No
935	7623-TRNQN	0.3125	No
1429	3648-GZPHF	0.14213197969543148	No
6702	4652-ODEVH	0.016194331983805668	No
6224	5177-RVZNU	0.03361344537815126	No
1600	6682-VCIXC	0.03361344537815126	No
3048	2968-SSGAA	0.6303630363036303	Yes
5192	2469-DTSGX	0.1125	No
446	3748-FVMZZ	0.3125	No
807	6581-NQCBA	0.18181818181818182	No
3674	5740-YHGTW	0.1875	No
16	0222-CNVPT	0.21671826625386997	No
4342	9057-SIHCH	0.6908212560386473	Yes
6447	0704-VCUMB	0.016194331983805668	No
3891	6772-KSATR	0.33495145631067963	No
5585	1349-WXNGG	0.33495145631067963	No
1228	0080-EMYVY	0.14213197969543148	No
323	2826-DXLQO	0.0975609756097561	No
1909	2162-FRZAA	0.0670391061452514	No
6737	5148-HKFIR	0.016194331983805668	No
761	6180-YBIQI	0.5633802816901409	Yes
3840	6518-LGAOV	0.4337979094076655	No
5368	6726-NNFWD	0.0670391061452514	No
1616	6937-GCDGQ	0.03361344537815126	No
859	6982-SSHFK	0.5633802816901409	Yes
3851	6578-KRMAW	0.38461538461538464	No
6294	6922-NCEDI	0.03361344537815126	No
878	7136-IHZJA	0.21671826625386997	No
6332	8022-BECSI	0.03361344537815126	No
2832	2027-FECZV	0.6303630363036303	Yes
363	3097-IDVPU	0.18181818181818182	No
5919	7617-EYGLW	0.33495145631067963	No
851	6907-CQGPN	0.3684210526315789	No
1025	8259-NFJTV	0.21671826625386997	No
1691	8184-WMOFI	0.10569105691056911	No
615	4987-GQWPO	0.3684210526315789	No
2668	1184-PJVDB	0.6303630363036303	Yes
1505	4957-TIALW	0.10569105691056911	No
3446	4767-HZZHQ	0.4337979094076655	No
179	1585-MQSSU	0.18181818181818182	No
4958	7472-EQOAV	0.10569105691056911	No
3569	5277-ZLOOR	0.6908212560386473	Yes
5524	0178-CIIKR	0.33495145631067963	No
5095	0164-APGRB	0.046511627906976744	No
5437	8152-VETUR	0.1125	No
1258	0654-PQKDW	0.10569105691056911	No
585	4727-MCYZG	0.5633802816901409	Yes
75	0734-OXWBT	0.3125	No
6518	1790-NESIO	0.016194331983805668	No
1121	9057-MSWCO	0.21671826625386997	No
6816	6484-LATFU	0.0029498525073746312	No
5845	6040-CGACY	0.0975609756097561	No
952	7743-EXURX	0.18181818181818182	No
3195	3572-UOLYZ	0.4337979094076655	No
6727	5006-MXVRN	0.016194331983805668	No
2345	8780-YRMTT	0.0029498525073746312	No
5457	8707-HOEDG	0.1125	No
6614	3212-KXOCR	0.016194331983805668	No
113	1049-FYSYG	0.3684210526315789	No
1765	9500-IWPXQ	0.10569105691056911	No
4429	9495-SKLKD	0.4337979094076655	No
232	2043-WVTQJ	0.33495145631067963	No
2477	0265-EDXBD	0.4337979094076655	No
3498	4983-CCWMC	0.6908212560386473	Yes
590	4795-WRNVT	0.21671826625386997	No
5714	3645-DEYGF	0.33495145631067963	No
6736	5146-YYFRZ	0.0029498525073746312	No
5105	0378-CJKPV	0.046511627906976744	No
4042	7495-OOKFY	0.6303630363036303	Yes
3945	7028-DVOIQ	0.4337979094076655	No
3912	6894-LFHLY	0.8838709677419355	Yes
5966	8404-VLQFB	0.0975609756097561	No
2408	9796-MVYXX	0.016194331983805668	No
1325	1866-NXPSP	0.10569105691056911	No
3906	6862-CQUMB	0.4337979094076655	No
2946	2568-BRGYX	0.6908212560386473	Yes
4018	7394-LWLYN	0.6908212560386473	Yes
4725	3104-OWCGK	0.0670391061452514	No
2274	7688-AWMDX	0.0029498525073746312	No
4894	6284-KMNUF	0.10569105691056911	No
6992	9135-HSWOC	0.016194331983805668	No
1390	2969-VAPYH	0.10569105691056911	No
1500	4890-VMUAV	0.10569105691056911	No
3927	6956-SMUCM	0.8285714285714286	Yes
6617	3261-CQXOL	0.0029498525073746312	No
1612	6848-YLDFR	0.0670391061452514	No
3605	5405-ZMYXQ	0.6303630363036303	Yes
1137	9206-GVPEQ	0.21671826625386997	No
1216	9881-VCZEP	0.18181818181818182	No
6757	5480-XTFFL	0.016194331983805668	No
374	3173-NVMPX	0.18181818181818182	No
5653	2466-NEJOJ	0.0975609756097561	No
1023	8250-ZNGGW	0.21671826625386997	No
5523	0142-GVYSN	0.0975609756097561	No
866	7054-ENNGU	0.18181818181818182	No
3464	4826-TZEVA	0.4337979094076655	No
1458	4189-NAKJS	0.14213197969543148	No
